i_index,r_index,title,isbn_10,isbn_13,publish_date,key,subjects,languages,description.value,genres,image_id,image_url
4000268,43211,Tidelands,,['9781471185892'],2020,/books/OL28056737M,"['Fiction, historical']",[{'key': '/languages/eng'}],,,9.78147E+12,https://covers.openlibrary.org/b/isbn/9781471185892.jpg
4000292,43250,Ever Cursed,,['9781534437036'],2020,/books/OL28066499M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534437036.jpg
4000346,43319,Dragon Murder Case,,['9781631942020'],2020,/books/OL28085177M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631942020.jpg
4000348,43321,Scrap,,['9780999541661'],2020,/books/OL28085525M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780999541661.jpg
4000349,43322,Off Course,,['9781541556881'],2020,/books/OL28085687M,"[""Children's fiction"", 'Automobile travel, fiction', 'Sisters, fiction', 'Twins, fiction', 'Motion pictures, fiction']",[{'key': '/languages/eng'}],,,9.78154E+12,https://covers.openlibrary.org/b/isbn/9781541556881.jpg
4000353,43327,Now and When,,['9781984896247'],2020,/books/OL28087060M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984896247.jpg
4000355,43329,Bo-Bo's Cave of Gold,,['9781534433359'],2020,/books/OL28087225M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534433359.jpg
4000360,43339,Particularly Dangerous Situation,,['9781733971935'],2020,/books/OL28090844M,"['Fiction, general', 'Poetry (poetic works by one author)']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781733971935.jpg
4000362,43345,Whistler's Mother's Son and Other Curiosities,,['9781949790184'],2020,/books/OL28092797M,"['Fiction, short stories (single author)', 'Wit and humor']",[{'key': '/languages/eng'}],"""How do you begin to describe a collection of over 100 short prose pieces of varying length and styles when the only thing they all have in common is weirdness? Maybe you say it features parodies, standardized tests, nursery-rhyme anxieties, fables, riddles, collaborations, conundrums, rescued cliche s, abominations-in-training, dark Americana, existential misdemeanors, misbegotten mysteries, identity crises, optimistic nihilism, formal experimentation, and polyrhythmic prose, with a side of word salad. Maybe you say it runs the stylistic gamut from minimalism to satire to noir to children's tale to abstraction to surrealism. Maybe you say the characters include Hamlet, Gertrude Stein, Amelia Earhart, Fred Flintstone, Mr. Mondrian, a little girl whose mother takes up with a smelly old man, embattled aunties and uncles, a man with two mustaches, and an eternally confused Peter Cherches. Or maybe you just read the book and leave such worries to the very talented copywriter""--",,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781949790184.jpg
4001913,46344,Size of the Truth,,['9781534419568'],2020,/books/OL28899235M,"[""Children's fiction"", 'Family life, fiction', 'Schools, fiction', 'Cooking, fiction', 'Contests, fiction', 'Texas, fiction']",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534419568.jpg
4003085,47968,Midnight Queen,,['9781944452889'],2020,/books/OL29364188M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781944452889.jpg
4003169,48083,Case of the Careless Kitten,,['9781613161166'],2020,/books/OL29398960M,"['Fiction, mystery & detective, general', 'Mason, perry (fictitious character), fiction', 'Los angeles (calif.), fiction', 'Lawyers, fiction', 'Fiction, legal']",[{'key': '/languages/eng'}],,,9.78161E+12,https://covers.openlibrary.org/b/isbn/9781613161166.jpg
4003252,48207,That Old Black Magic,,['9781781257289'],2020,/books/OL29435994M,"['Fiction, espionage', 'World war, 1939-1945, fiction', 'England, fiction']",[{'key': '/languages/eng'}],,,9.78178E+12,https://covers.openlibrary.org/b/isbn/9781781257289.jpg
4004093,49440,Fierce Competition! (DC Super Hero Girls),,['9781984894564'],2020,/books/OL29808989M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984894564.jpg
4004129,49498,American Dirt,,['9781250754080'],2020,/books/OL29826374M,"['Mother and child, fiction', 'Mexico, fiction', 'Crime, fiction', 'Fiction, cultural heritage']",[{'key': '/languages/eng'}],,,9.78125E+12,https://covers.openlibrary.org/b/isbn/9781250754080.jpg
4004146,49526,Night Ferry to Death,,['9781631942396'],2020,/books/OL29831407M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631942396.jpg
4004174,49565,Truthtelling,,['9781883285920'],2020,/books/OL29843170M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78188E+12,https://covers.openlibrary.org/b/isbn/9781883285920.jpg
4004198,49605,Miss Christie Regrets,,['9781631942419'],2021,/books/OL29853132M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631942419.jpg
4004200,49608,Of Salt and Shore,,['9781623542306'],2020,/books/OL29853661M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78162E+12,https://covers.openlibrary.org/b/isbn/9781623542306.jpg
4004289,49775,Kuroki-San's Slave,,['9781646564989'],2020,/books/OL29913790M,"['Fiction, gay']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781646564989.jpg
4004415,50009,Winter Pasture,,['9781662600333'],2021,/books/OL30038353M,"['Biography', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78166E+12,https://covers.openlibrary.org/b/isbn/9781662600333.jpg
4004793,50800,Wild Ohio,,['9781952138232'],2020,/books/OL30343806M,"['Fiction, historical', 'Fiction, westerns']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952138232.jpg
4007840,63748,Invisible Thread,,['9781534437289'],2020,/books/OL34106879M,"[""Children's fiction"", 'Friendship, fiction', 'Family life, fiction', 'New york (n.y.), fiction']",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534437289.jpg
4007862,63794,Shelter,,['9780593376386'],2021,/books/OL34118628M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593376386.jpg
4007925,63929,Pandemic 3.0,,['9781649133076'],2021,/books/OL34154568M,"['Fiction, science fiction, general', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781649133076.jpg
4007932,63939,Enemy of the State,,['9781982147525'],2021,/books/OL34157612M,"['Fiction, thrillers, general', 'Rapp, mitch (fictitious character), fiction', 'Terrorism, fiction']",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781982147525.jpg
4008070,64184,Samantha Spinner and the Perplexing Pants,,['9781984849243'],2021,/books/OL34232065M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984849243.jpg
4008174,64436,Transmission,,['9781955646031'],2021,/books/OL34320072M,"['Fiction, general', 'Fiction, suspense']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781955646031.jpg
4008757,66017,Twice Told Tales,,['9781513264882'],2020,/books/OL34686835M,"['Fiction, short stories (single author)']",[{'key': '/languages/eng'}],,,9.78151E+12,https://covers.openlibrary.org/b/isbn/9781513264882.jpg
4008861,67256,Nuclear Power,,['9780998797977'],2021,/books/OL34980487M,"['Comics & graphic novels, general', 'Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780998797977.jpg
4008920,67866,Black Knight,,['9781685450250'],2021,/books/OL35208662M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78169E+12,https://covers.openlibrary.org/b/isbn/9781685450250.jpg
4008926,67985,Stones of the Apocalypse,,['9781922703002'],2021,/books/OL35252475M,"['Fiction, mystery & detective, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78192E+12,https://covers.openlibrary.org/b/isbn/9781922703002.jpg
4009182,71576,With This Ring,,['9781684921102'],2021,/books/OL36182270M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781684921102.jpg
4009488,76654,Ash of Ages,,['9781951359508'],2022,/books/OL37582744M,"['Fiction, science fiction, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781951359508.jpg
4010084,85182,Only One Lie,,['9781737360766'],2022,/books/OL39713713M,"['Fiction, historical, general', 'Fiction, thrillers, suspense']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781737360766.jpg
4010153,86919,Madame Bovary,,['9781678012137'],2020,/books/OL40119677M,"['Bovary, emma (fictitious character), fiction', 'Bovary, charles (fictitious character), fiction', 'France, fiction', 'Physicians, fiction', 'Continental european fiction (fictional works by one author)']",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781678012137.jpg
4011128,104883,Caress of Fate,,['9781947425903'],2022,/books/OL44356297M,"['Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781947425903.jpg
4012021,114983,Knot All Is Ruined,,['9798889580003'],2023,/books/OL46691115M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.79889E+12,https://covers.openlibrary.org/b/isbn/9798889580003.jpg
4014320,141369,Escape from Oblivia,,['9781960283016'],2023,/books/OL53326093M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781960283016.jpg
4014378,141576,Hound Heroes,,['9781713734918'],2021,/books/OL53375340M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78171E+12,https://covers.openlibrary.org/b/isbn/9781713734918.jpg
4021960,159460,Tides of Fire,,['9780062893147'],2023,/books/OL57760428M,"['Fiction, thrillers, suspense', 'Fiction, action & adventure', 'Fiction, thrillers, technological', 'Fiction, thrillers, military', 'Fiction, thrillers, political']",[{'key': '/languages/eng'}],,,9.78006E+12,https://covers.openlibrary.org/b/isbn/9780062893147.jpg
4050159,255295,Crooked River,,['9781789544558'],2020,/books/OL28057906M,"['Fiction, thrillers']",[{'key': '/languages/eng'}],,,9.78179E+12,https://covers.openlibrary.org/b/isbn/9781789544558.jpg
4050175,255325,"Loveboat, Taipei",,['9781471192852'],2020,/books/OL28064682M,"['Young adult fiction, diversity & multicultural', 'Young adult fiction, coming of age', 'Young adult fiction, romance, romantic comedy']",[{'key': '/languages/eng'}],,,9.78147E+12,https://covers.openlibrary.org/b/isbn/9781471192852.jpg
4050233,255396,Take Me with You,,['9781681197487'],2020,/books/OL28084940M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781681197487.jpg
4050241,255426,Quack,,['9780807567067'],2020,/books/OL28094401M,"[""Children's fiction"", 'Friendship, fiction', 'Ducks, fiction', 'Robbers and outlaws, fiction']",[{'key': '/languages/eng'}],,,9.78081E+12,https://covers.openlibrary.org/b/isbn/9780807567067.jpg
4050247,255449,Not Alone,,['9781734024067'],2020,/books/OL28099156M,"['Fiction, science fiction, general', 'Fiction, thrillers']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781734024067.jpg
4050249,255453,Who Did IIT,,['9781952274022'],2020,/books/OL28100413M,"['Fiction, romance, general', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952274022.jpg
4050251,255457,Forgiveness,,['9781733588409'],2020,/books/OL28100984M,"['Fiction, fantasy, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781733588409.jpg
4051960,258611,Lie with Me,,['9781501197888'],2020,/books/OL28933153M,"['Gay men, fiction', 'Fiction, coming of age', 'France, fiction', 'Fiction, gay']",[{'key': '/languages/eng'}],,,9.7815E+12,https://covers.openlibrary.org/b/isbn/9781501197888.jpg
4053185,260293,Afternoon of a Faun,,['9780393357882'],2020,/books/OL29442355M,"['Fiction, suspense', 'Fiction, psychological', 'Journalists, fiction']",[{'key': '/languages/eng'}],,,9.78039E+12,https://covers.openlibrary.org/b/isbn/9780393357882.jpg
4053954,261420,Need,,['9781982113179'],2020,/books/OL29801562M,"['Fiction, thrillers, general', 'Fiction, fantasy, contemporary']",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781982113179.jpg
4054035,261548,Great Goat Gaffe,,['9781534450271'],2021,/books/OL29834669M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534450271.jpg
4054042,261558,"From the City, from the Plough",,['9781912423071'],2020,/books/OL29838303M,"['Great britain, fiction', 'World war, 1939-1945, fiction', 'France, fiction', 'Fiction, war & military']",[{'key': '/languages/eng'}],,,9.78191E+12,https://covers.openlibrary.org/b/isbn/9781912423071.jpg
4054077,261611,"May These Leaden Battlegrounds Leave No Trace, Vol. 1",,['9781975310301'],2020,/books/OL29850641M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781975310301.jpg
4054637,262686,Rune Master of Denmark,,['9780578732572'],2020,/books/OL30316143M,"['Fiction, historical', 'Fiction, suspense']",[{'key': '/languages/eng'}],,,9.78058E+12,https://covers.openlibrary.org/b/isbn/9780578732572.jpg
4054689,262780,My Name Is Joshua,,['9780982887899'],2020,/books/OL30367839M,"[""Children's fiction"", 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78098E+12,https://covers.openlibrary.org/b/isbn/9780982887899.jpg
4057677,275729,Greenwood,,['9781984822024'],2020,/books/OL34102443M,"['Fiction, family life', 'Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984822024.jpg
4057682,275737,Toll,,['9781481497077'],2020,/books/OL34105355M,"['Death, fiction', 'Murder, fiction', 'Science fiction', ""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78148E+12,https://covers.openlibrary.org/b/isbn/9781481497077.jpg
4057718,275805,Poetic Justice,,['9781951709594'],2021,/books/OL34120349M,"['Fiction, mystery & detective, general', 'Fiction, suspense']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781951709594.jpg
4057734,275830,Anti-Book,,['9780525552437'],2021,/books/OL34126832M,"[""Children's fiction"", 'Fantasy fiction', 'Magic, fiction', 'Books, fiction']",[{'key': '/languages/eng'}],,,9.78053E+12,https://covers.openlibrary.org/b/isbn/9780525552437.jpg
4057843,276042,Excalibur Curse,,['9780525581758'],2021,/books/OL34179265M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78053E+12,https://covers.openlibrary.org/b/isbn/9780525581758.jpg
4057844,276043,Story of Katrine,,['9780996748094'],2021,/books/OL34179464M,"['Fiction, historical']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780996748094.jpg
4057940,276215,Seven Days in June,,['9781432892555'],2021,/books/OL34225521M,"['Fiction, romance, african american & black', 'New york (n.y.), fiction', 'Fiction, romance, contemporary']",[{'key': '/languages/eng'}],,,9.78143E+12,https://covers.openlibrary.org/b/isbn/9781432892555.jpg
4057942,276220,Fatal Jeopardy,,['9781952793639'],2021,/books/OL34227364M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952793639.jpg
4059083,283328,Til All These Things Be Done,,['9781647422356'],2022,/books/OL36104878M,"['Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781647422356.jpg
4059120,284251,Sam the Sudden,,['9781515449188'],2021,/books/OL36359527M,"['Fiction, mystery & detective, amateur sleuth', 'Fiction, romance, suspense', 'Fiction, humorous, general']",[{'key': '/languages/eng'}],,,9.78152E+12,https://covers.openlibrary.org/b/isbn/9781515449188.jpg
4059417,289090,The Bigger They Come,,['9781613163573'],2022,/books/OL37731767M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78161E+12,https://covers.openlibrary.org/b/isbn/9781613163573.jpg
4059650,291504,Ragnarok Resolution,,['9781620062791'],2020,/books/OL38399098M,"['Fiction, science fiction, general', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78162E+12,https://covers.openlibrary.org/b/isbn/9781620062791.jpg
4059651,291520,Y/n,,['9781662601538'],2023,/books/OL38402326M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78166E+12,https://covers.openlibrary.org/b/isbn/9781662601538.jpg
4059767,293777,Liching Hour,,['9781940415420'],2022,/books/OL38924641M,"['Fiction, fantasy, general', 'Fiction, horror']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781940415420.jpg
